date,description
"November 14, 2023 04:32 PM",SuspiciousOfficers were asked to check the area of the student-Athlete Building for a suspicious elderly individual who had been going in and out of the building asking to talk to football coaches. Officers were unable to locate the individual who may have driven away prior to the officer’s arrival.
"November 14, 2023 04:32 PM","SuspiciousOfficers were dispatched to the lobby of the Engineering Building on report of an older individual who appeared to be experiencing homelessness. Officers observed and spoke with the person in question but did not observe anything illegal or concerning. The individual did appear to be experiencing homelessness and was asked if they needed any assistance. They denied the need for help and said they were just resting and putting Band-Aids on their dry toes. The Officers did not see any reason to identify the individual under existing circumstances and cleared, taking no further action."
"November 14, 2023 04:32 PM",.
"November 14, 2023 04:26 PM",Traffic StopAn officer observed an individual driving a scooter run a red light while turning southbound on 900 East from Birch Lane. The officer turned around to follow the scooter and observed it turn west on 1100 N onto BYU campus. The scooter then turned into Lot 27 west of the Music Building (MB). The officer lost sight of the scooter as it appeared to cut across the sidewalk to the parking lot on the north side of the building. The officer drove around to the other side of the MB and found the scooter parked on the grass on the west side of the building. A witness said the driver of the scooter ran west towards the Wilkinson Center. Another BYU officer attempted to locate the driver but was unable to do so. The scooter was State Tax Impounded for not being registered and for no insurance.
"November 14, 2023 04:26 PM",Traffic StopAn officer observed a vehicle leave the Y-Trailhead with no visible license plate. The officer initiated a traffic stop and spoke with the driver of the vehicle. The driver confirmed that they had owned the car for over two months and had not been able to transfer the title into their name. The driver also confirmed that there was no current insurance on the vehicle. The officer impounded the vehicle for improper registration and no insurance. The tow company took possession of the vehicle without incident. The driver was cited for improper registration and was warned for driving without insurance. The driver stated they understood the citation and the impound form.
"November 14, 2023 04:26 PM","SuspiciousOfficers were dispatched to the Y-Trailhead for a group of individuals swinging a sword and bat around in the parking lot. Officers arrived and found that the individuals were playing ""Fruit Ninja"" in real life. Officers advised the group to not swing dangerous objects around in the parking lot and told them that swords were not permitted on BYU property. The individuals immediately put the sword and bat away."
"November 14, 2023 04:26 PM","Theft, BikeAn officer took a delayed report of a bike theft. The bike was locked in the bike rack west of Wymount Terrace Building. The reporting party found their bike missing and the lock had been cut. The officer took identification information on the bike and listed it NCIC. The officer checked surveillance cameras. This case will be referred to the Investigations Division."
"November 14, 2023 04:26 PM",Reckless drivingAn officer made contact with a complainant who stated they wanted another vehicle stopped for reckless driving on University Parkway. The reporting party pulled up a picture that they took of the other vehicle and there was a 15-minute time delay. The license plate was not identifiable from the picture the reporting party had taken. The officer advised the reporting party that officers would look for the vehicle around campus. The vehicle was not located.
"November 14, 2023 04:26 PM","Criminal mischiefOfficers were dispatched to Merrill Hall for a report of a water flow alarm. Officers arrived and found an active sprinkler spraying water on the third floor of the south wing of the building. Provo Fire arrived and observed that the sprinkler had been broken and had not been activated due to any smoke or heat. Provo Fire was able to shut off the water flow. BYU Electricians, Sprinkler Techs, Risk Management, Housing, and Physical Facilities were all notified and responded to the incident. Clean-up for the building will be undertaken for the next couple of days. The sprinkler tech and electrician were able to replace the sprinkler head and recharge the fire suppression system. BYU Housing was also tasked with finding beds for those students who were displaced. This report will stay active pending further information."
"November 14, 2023 04:26 PM","SuspiciousAn officer was dispatched to the Y-Trailhead when the Dispatch Center reported a group of teenagers hitting golf balls in the Trailhead parking lot. When the officer arrived, there were six teenagers getting into a Honda CRV (license plate provided). As the officer approached, one of the teenagers was closing the hatchback door at the rear of the vehicle. The officer observed what appeared to be a golf bag with golf clubs sticking out of it in the back of the vehicle. The officer asked the individuals if they could be sure not to cause damage with the golf balls. Several individuals said ""yes"" and apologized. The officer explained they were only concerned about others' property being damaged. The individuals said they understood. The group stated they had stopped hitting golf balls and would not do so again. The Dispatch Center checked the state database and learned there were no holds or wants on the vehicle and that it had insurance coverage and was properly registered."
"November 14, 2023 04:26 PM","Alcohol OffenseAn officer observed two individuals drinking alcohol in a vehicle at the Y-Trailhead through video surveillance. The officer approached and investigated the situation. Both parties admitted to drinking alcohol within the vehicle. An officer conducted field sobriety tests, which indicated that one of them was not impaired. The officer issued a citation to both parties for drinking alcohol in a vehicle. The officer also issued the driver a warning for never obtaining a license and for driving with no insurance. The officer impounded the vehicle for no insurance. This case will be referred to the Provo City Attorney's Office for review of charges."
"November 14, 2023 04:26 PM","Animal ProblemOfficers were dispatched to the Former President's Home for a report of a deer stuck in the fence. Offices arrived and were able to lift the deer up to get the deer's leg free from the fence. The deer was bleeding but did not seem to be seriously injured. As soon as the deer was free, it ran away."
"November 14, 2023 04:26 PM","TheftAn officer was dispatched to contact a complainant concerning a delayed theft of a skateboard. The skateboard was left in the bushes near the front of the Benson Building by the owner during class. When the owner returned after class, the skateboard was gone. There are no indications the skateboard was impounded or ended up at the lost and found. Camera footage was searched but nothing suspicious was discovered."
"November 14, 2023 04:26 PM","Property DamageAn officer responded to Lot 23 in front of the Culinary Support Center (CSC) to a property damage report. The officer met with the reporting party who is an employee with the BYU Carpentry Shop. They stated that they were cleaning up after working inside the CSC and filled a small cart with debris. The reporting party stated they turned around and the cart rolled away, striking the car of an employee who works at the CSC. The officer noted some existing damage on the car and contacted the owner. The owner responded and said they were not sure if there was any new damage to the vehicle and that they did not need a police report because they were not going to fix their car. The officer advised the owner that they would document this incident in an information report."
"November 14, 2023 04:26 PM",.
"November 14, 2023 04:14 PM","MedicalThere was a strong odor inside the Clyde Engineering Building, officers started evacuating the occupants as Provo Fire investigated the smell."
"November 14, 2023 04:14 PM",MedicalBYU Dispatch Center advised a student with an injured knee was at the Richards Building. BYU EMS responded.
"November 14, 2023 04:14 PM","MedicalAn officer responded to the Football Practice Field for a medical call of a 24-year-old individual who suffered an ankle injury while playing soccer. Upon arrival, the patient was sitting up and BYU EMS was treating them. The patient was talking, conscious, and breathing. They were transported to Utah Valley Medical Center."
"November 14, 2023 04:14 PM","Gas SmellAn officer was dispatched to the Clyde Building for multiple reports of a gas smell. Officers smelled gas upon arrival and evacuated the building. Provo Fire arrived and was not able to locate the leak, but stated their devices did not find any combustible gasses in the building. Dispatch notified Risk Management, who responded to the scene. After several hours, Risk Management advised that the smell was possibly due to a lab accident and that they would do further investigation in the morning."
"November 14, 2023 04:14 PM","Agency AssistBYU officers were at the Y Trailhead on a call for service when another call for service came related to the lowest parking lot that is in Provo City's jurisdiction. Due to the BYU officer's geographical proximity to the call, they were dispatched to respond to an individual who had suffered an orthopedic trauma. Provo EMS arrived and assessed the patient. The patient was transported via a private vehicle to the hospital."
"November 14, 2023 04:14 PM","Welfare CheckOfficers responded to a possible paragliding accident on the ""Y"" Trail. Officers made contact with the pilot who advised that they were ok and didn't need any medical attention. They said that they did not crash but failed to launch. Officers informed the pilot that they were on private property and that they could not launch from the 'Y"". The pilot agreed to not try launching from there again."
"November 14, 2023 04:14 PM",MedicalA BYU officer and EMS responded to the Benson Building for a needle mishap. The patient advised they were uncapping a clean needle for a lab experiment and accidentally poked themselves with the needle. EMS treated the patient on scene. The patient returned to class.
"November 14, 2023 04:14 PM","SuspiciousAn officer was dispatched to a call of a 40-ish-year-old with grey dreadlocks knocking on doors at the Riviera Apartments. The officer located an individual who works for Fastel, an internet contractor for BYU. The officer checked with the worker's boss who said that they were told to knock on doors and verify that the internet was working after doing a ""switch out"". The boss gave the name of the BYU IT employee who had told them to knock on doors. The officer contacted the BYU employee who confirmed that everything Fastel was doing to contact students was legitimate."
"November 14, 2023 04:14 PM",TheftA BYU student residing on BYU property (Riviera Apartments) reported that the license plate was stolen from their vehicle. The license plate was listed nationally as stolen. There are no video surveillance cameras in the area and no current suspect information regarding this case.
"November 14, 2023 04:14 PM",.
"November 03, 2023 02:59 PM",TheftAn officer received a delayed report of a bicycle light that was stolen from either the ESC or the WSC bike racks. The complainant stated that their bicycle was locked and unattended for several hours and someone had taken the light from it. The complainant was less concerned about the value of the light and more worried about the fact that they had to ride home without a light.
"November 03, 2023 02:59 PM","MedicalBYU Police, BYU EMS, and Provo Fire and Rescue were dispatched to the Indoor Practice Facility (IPF) on a report of a student who had dislocated their arm. Provo Fire and Rescue splinted the student's arm. The student signed a waiver stating they did not want to be medically transported. BYU EMS assisted the student to their vehicle, and their spouse drove them to Utah Valley Hospital Emergency."
"November 03, 2023 02:59 PM","MedicalOfficers were dispatched to the Jesse Knight Building for a student who had fainted several times. On scene, BYU EMS conducted an evaluation and learned there were pre-existing medical conditions that had still not been fully diagnosed. The patient elected to go home to recover."
"November 03, 2023 02:59 PM",InformationAn officer was dispatched on a harassment detail. The reporting party advised they had been receiving texts from two unknown numbers asking them to send personal information and nude photos. The officer attempted to call the phone numbers and found they were both invalid phone lines and seemed to be spoof lines. The officer advised the complainant about potential scammer tactics and advised them not to send any pictures or money and to block the numbers.
"November 03, 2023 02:59 PM","SuspiciousOfficers were dispatched to the area of central campus on report of a suspicious individual who appeared to be disoriented and experiencing homelessness. The subject was described as being 50-60 years of age, thin build, and wearing a black jacket and orange beanie. They were last seen walking north between the JSB and BNSB. The report had a time delay of 10-15 minutes. Officers responded to the area on foot and checked for approx. 20 minutes but did not locate the described individual and did not receive any other complaints. Officers also checked the WSC but did not locate the individual."
"November 03, 2023 02:59 PM",Citizen ContactAn officer was contacted by dispatch advising they had received a video showing a traffic offense on campus. Dispatch provided the officer with the video which showed a vehicle driving on the sidewalk near Heritage Halls. The officer made contact with the registered owner who explained that they drove on the sidewalk to get around multiple vehicles that were blocking traffic. The officer educated the driver on potential consequences and traffic rules and explained that they would receive a citation if that sort of behavior continued. The driver was released with a verbal warning.
"November 03, 2023 02:59 PM",.
"November 03, 2023 02:51 PM",Abandoned 911An officer was dispatched to the southwest corner of the Wilkinson Center Bookstore for a 911 hang-up. Dispatch tried calling and texting the number but got no response. An officer searched the area but found no problems. Dispatch later received a call from the number and the caller informed them it was an accidental pocket dial.
"November 03, 2023 02:51 PM",Citizen ContactA hall advisor at Helaman John Hall reported receiving a notice from an individual claiming to be a government-contracted Investigator for the Peraton Security Team. The notice was for one of the tenants referencing a position with the U.S. Government. An officer later confirmed that the Investigator was legitimate.
"November 03, 2023 02:51 PM",MedicalA student experienced a panic attack while attending a class in the JFSB. BYU EMS and a Police Officer were dispatched to the scene. The patient was crying uncontrollably and kept saying they wanted to go home. EMS determined they did not need further medical treatment but stayed with them until they could calm down and be released to their uncle who was close to the area.
"November 03, 2023 02:51 PM","Found PropertyAn officer was dispatched to the WSC for a suspicious individual. The reporting party stated an individual had left multiple bags/backpacks in a booth near the Cougar Eat. The officer arrived and found a longboard, laptop bag, and backpack had been left on the second floor of the WSC near the Cougar Tech store. Multiple events were occurring in the area which led the officer to believe the individual had left their property to stand in line at one of the events. The officer saw nothing suspicious with the bags. No further action was taken."
"November 03, 2023 02:51 PM",MedicalOfficers were dispatched to a scooter (non-motorized) accident north of the Richards Building wherein the scooter rider hit a drainage cover and crashed on the dock. Friends of the patient took them to the hospital for eyebrow stitches.
"November 03, 2023 02:51 PM",.
"November 03, 2023 02:39 PM","Property DamageA motorist was backing out of a parking space behind the Snell building and backed into and over a yellow bollard barricade pole. A forklift was used to lift the back of the Suburban, push it forward, and then lower it back to the ground. The officer gathered all the driver’s information for the report and then cleared."
"November 03, 2023 02:39 PM","Welfare CheckOfficers responded to the MPS to the complaint of a person experiencing homelessness trespassing on private property. A thorough search was performed, but the person had already left the area."
"November 03, 2023 02:39 PM",Property DamageAn officer was dispatched to the Hinckley Center parking lot for a property damage detail. The reporting party works for BYU Grounds and advised they had accidentally scraped a car with their lawn mower. The officer responded to the area and spoke with the BYU employee and the owner of the vehicle. They were each provided with the case number and were directed to speak with BYU Risk Management.
"November 03, 2023 02:39 PM","MedicalA MOA Security Officer observed an adult who appeared to be lost and confused. The Security Officer attempted to assist them but found that they were non-verbal and simply walked away. The Security Officer stayed with the subject and requested a Police Officer and BYU EMS assistance. Soon after, officers were contacted by a Special Needs group home employee who was looking for the subject. They were reunited with their group without further incident."
"November 03, 2023 02:39 PM","Property DamageAn officer was dispatched to an incident involving BYU property that was damaged. A BYU employee, driving a BYU vehicle, accidentally hit another BYU-owned vehicle in the loading dock parking lot of the WSC. No damage was caused to one of the vehicles. The other vehicle only had a slight scrape on the front bumper. The driver was provided with a case number and was referred to risk management."
"November 03, 2023 02:39 PM",MedicalA student was experiencing a panic attack in the MSRB. BYU EMS came to the scene and after an assessment requested that an officer assist by transporting the patient to the Student Health Center.
"November 03, 2023 02:39 PM",.
"November 03, 2023 02:18 PM","SuspiciousOfficers responded to the area of Helaman Halls when the License Plate Reader system (LPR) picked up a stolen plate. This same vehicle has been previously observed by the LPR system multiple times in the area of Helaman Halls. Officers searched the area, but the vehicle was gone upon arrival."
"November 03, 2023 02:18 PM","Traffic StopAn officer observed a vehicle leaving the trailhead that had an expired registration. The officer followed the vehicle and observed several turn signal and stopping violations. The officer stopped the vehicle and found that the driver did not have a driver's license, did not have insurance, and had not transferred the title into their name. The officer had the vehicle impounded for improper registration and no insurance. The officer issued the driver a citation. The driver had a friend come and pick them and their friends up from the location. The tow driver responded and took possession of the vehicle without incident. This case will be referred to the Provo City Attorney's Office for review of charges."
"November 03, 2023 02:18 PM","SuspiciousAn officer was dispatched to the Riviera Apartments when the Dispatch Center advised them of a suspicious situation. The complainant stated that their front door was locked, but someone tried to unlock it. The complainant said they looked through the door peephole and saw a person dressed in a dark cape with their head covered. The officer spoke with the complainant at their apartment. This incident occurred about two days prior to Halloween. The officer walked and patrolled through the area but did not locate the person described. The complainant said they would contact the BYU Dispatch Center if they needed anything further."
"November 03, 2023 02:18 PM","Traffic OffenseAn officer was dispatched to the area of Lot 20 for a report of a reckless driver. The officer arrived and located the suspect vehicle in Lot 19 driving recklessly. The officer stopped the vehicle and spoke with the driver, who admitted they were driving recklessly. The officer gave the suspect a warning and told them of the repercussions of reckless driving. The suspect stated that they would drive safely."
"November 03, 2023 02:18 PM",Criminal MischiefAn officer was stopped and shown a broken window at Heritage Hall #15. It appears to be a small projectile that broke and shattered the exterior pane of glass but did not penetrate the interior pane. The tenants noticed the broken window but did not know what caused the damage. The officer reviewed the camera footage in that area and did not observe anything suspicious.
"November 03, 2023 02:18 PM",.
"November 03, 2023 02:11 PM",MedicalAn officer was dispatched to an apartment at Wymount Terrace to assist Provo Fire with an individual who was experiencing a seizure. Provo Fire transported the patient to Utah Valley Hospital.
"November 03, 2023 02:11 PM","MedicalAn officer responded to the Wilkinson Student Center on a medical call. Upon arrival, the officer located a student sitting in the ballroom area. BYU EMS treated and released the patient. The officer helped transport the student back to their room."
"November 03, 2023 02:11 PM",Traffic AccidentAn officer responded to Lot 27 for a minor accident. The officer took an accident report. Both drivers exchanged their information at the scene.
"November 03, 2023 02:11 PM",TheftBYU Police took a report about a missing backpack that was left unattended. No camera footage was taken and there are currently no suspects.
"November 03, 2023 02:11 PM",TheftBYU Police took a report on a stolen leaf blower that went missing from a maintenance closet. No camera footage was taken and there are currently no suspects.
"November 03, 2023 02:11 PM",MedicalAn officer responded to a person with a possible dislocated shoulder at the RB. The patient was treated and released by BYU EMS. The patient had dislocated their shoulder in the past and managed to pop it back into place themselves. The patient declined transport to the hospital.
"November 03, 2023 02:11 PM",.
"November 03, 2023 02:08 PM",Citizen ContactA Heritage Housing RA reported students using a BBQ in a truck in Lot 2. An officer met with the students and the Heritage RA Supervisor. The students were cooking hot dogs for a YSA ward party. The Heritage Supervisor informed them of the BYU policy and asked them to move to a park instead. The students left without incident.
"November 03, 2023 02:08 PM","SuspiciousAn officer responded to Lot 12, near the Former President's House, on a report of a suspicious individual. The complainant told dispatch a homeless-looking person was hanging out in Lot 12. The officer located an individual matching the description the complainant gave walking along Campus Drive and continued to watch as they walked into the library. It was dark, but the person did not appear to the officer to be homeless or to have done anything wrong. The officer did not feel there was reasonable suspicion to stop the individual, so no further action was taken.MedicalAn officer responded to the north intramural field to a medical call. BYU EMS had already arrived and was treating a student who injured their leg while participating in flag football. Their knee was wrapped and they were given a ride home by a friend. No further medical attention was requested."
"November 03, 2023 02:08 PM","Found PropertyA Smith Field House employee found a student's wallet which contained an ID. An officer retrieved the wallet and contacted the owner. The student could not pick up the wallet that night, so the officer left it at the Wilkinson Student Center Lost and Found for them to retrieve the next day."
"November 03, 2023 02:08 PM","Accident – Hit and RunA note was found on the complainant's car from a third party informing them that someone had backed into their vehicle and left the scene. The person who left the note took a photo of the suspect's vehicle with the license plate number. The accident happened in Lot 27, south/west of the music building.  An officer spoke with the complainant and the witness and reviewed the surveillance footage. The driver who left the scene was seen picking up construction workers. The officer provided the owner's name, vehicle, and insurance information to the complainant. The officer is following up on this information and will issue a citation for leaving the scene after contacting the owner."
"November 03, 2023 02:08 PM","Accident – Property DamageA BYU officer was contacted by a BYU employee at Outdoors Unlimited. When they left work that night, they found damage to their vehicle. The officer reviewed video footage and found that the complainant’s co-worker who was driving a large truck backed into their vehicle without noticing. Camera footage shows the vehicle moving forward upon impact. Both drivers exchanged information."
"November 03, 2023 02:08 PM","SuspiciousOfficers were dispatched to the parking lot south of the tennis courts due to a report of a suspect who was trying to open car doors and looking inside parked vehicles. The complaint was delayed for ten minutes before it was reported to dispatch.  Officers arrived in the area within two minutes, but the suspect had already left. Upon conducting a search of the parking lot, officers found 3x4 cards containing summer sales recruit information that had been placed on multiple cars' driver's side windows. The cards contained a phone number, which the officer used to contact the company.An employee of the pest control company confirmed that they were responsible for the cards but were unaware of the person who placed them on vehicles parked on the BYU campus. The employee assured the officer that they would put a stop to this activity. The officer took a picture of the business card and attached it to this report."
"November 03, 2023 02:08 PM","InformationAn officer was dispatched to the west lot of the Tanner Building for a report of a possible traffic accident. The officer called the reporting party, who stated that they may have hit a vehicle as they were backing out of a parking stall. The officer had the reporting party send pictures of the damage and their information. The officer was not able to verify the potentially hit vehicle. This report will be for information purposes if a victim calls in about a damaged vehicle. There was no camera footage."
"November 03, 2023 02:08 PM","Accident – Property DamageA minor traffic accident occurred on the south side of lot 16. This accident involved a BYU Food to Go truck that made slight contact with a parked vehicle, breaking out the vehicle's driver-side brake light. The student driver of the Food To Go truck reported this incident to the Police and their supervisor. The responding officer documented the needed information but was unable to speak with the owner of the parked vehicle. The officer left a Drivers Exchange report on the windshield of the parked vehicle."
"November 03, 2023 02:08 PM","Criminal MischiefBYU officers responded to the entrance of a service tunnel on a report that there were depictions spray-paint onto the cement walls. Officers found an unusually large amount of vandalism that appeared to be in reference to the events of the Israel-Hamas war. One of the depictions called for ""love not war"". BYU Police Detectives were made aware of this case."
"November 03, 2023 02:08 PM",.
"November 03, 2023 01:57 PM",Accident – Property DamageThe driver of a BYU Box truck accidentally backed into a parked truck in Lot 13 causing minor damage to the rear bumper. An officer contacted the owner of the parked truck and gave them the accident information.
"November 03, 2023 01:57 PM","InformationBYU police were notified of an incident that occurred when a truck went through the south security checkpoint without stopping, then turned around doing a multi-point turn to exit BYU property. While doing the multi-point turn, the truck struck one of the yellow concrete bollard posts. The vehicle was damaged while performing the turnaround. The vehicle left the property without stopping to check for damage. A BYU security officer reported there was no damage to BYU property."
"November 03, 2023 01:57 PM","MedicalAn adult student was experiencing hot flashes and feeling weak in her arms and legs. BYU EMS and Provo Medics responded to the scene and completed an assessment of the patient. Vital signs appeared normal, and the patient was released on scene."
"November 03, 2023 01:57 PM",SuspiciousOfficers were dispatched to a suspicious detail at the Wilkinson Student Center. The reporting party stated a person had entered the women's bathroom and peeked through the stall at them. The time delay was approximately 5-10 minutes. Multiple officers responded to the area and looked for any suspects matching the description provided. Officers were unable to locate a suspect.
"November 03, 2023 01:57 PM",SuspiciousOfficers were asked to call due to a third-party report that drugs or some unknown substance might be in use on the premises of an apartment in Wymount Terrace. Housing had already been aware of the complaint and had investigated the situation without substantiating the information. Housing is monitoring the location.
"November 03, 2023 01:57 PM",.
"November 03, 2023 01:53 PM",Keep the PeaceOfficers responded to a keep the peace detail at Helaman Halls. Officers responded to the area and waited while an individual gathered their belongings. They were allowed sufficient time to gather their belongings and were then escorted off of BYU campus.
"November 03, 2023 01:53 PM","MedicalOfficers were dispatched along with BYU EMS, and the Provo Fire Department on a medical report in the Wilkinson Center Varsity Theater. The patient and their family chose to travel via private vehicle for further assistance."
"November 03, 2023 01:53 PM","SuspiciousA complainant reported seeing a group of 5 or 6 students gathered around a vehicle in lot 16. The group was looking inside the vehicle and taking pictures but did not appear to be doing anything criminal. Two officers responded to the area and spoke with the complainant while the other checked the area in hopes of speaking with the group. The group was last seen walking through the Brigham Square area, but due to the lack of evidence pointing to anything suspicious or criminal, no other police action was taken."
"November 03, 2023 01:53 PM",Criminal MischiefOfficers were dispatched to a criminal mischief detail near the Cannon Center. The reporting party stated that their car had been egged sometime within the past few days resulting in damage to the paint and clear coat. The vehicle was parked in Lot 41 when it was egged. A report was filed with the details of the incident.
"November 03, 2023 01:53 PM",.
"November 03, 2023 01:45 PM","Recovered Stolen VehicleOfficers responded to the round-a-bout, east of the Wilkinson Student Center, on report of a traffic accident. The driver had left the scene of the accident prior to the officer's arrival. It was discovered the vehicle was stolen out of Provo. Several hours after the accident occurred, officers were viewing surveillance cameras, and the suspect in the accident was observed entering the parking lot between the Brewster and Snell buildings. The suspect is observed trying the door handles on most of the vehicles in the parking lot and entering at least two unlocked vehicles. Officers responded to the parking lot and found three vehicles believed to have been entered. At the time of this report, it is unknown if anything was taken, but there were tools in the vehicles that the suspect did not take. Surveillance cameras show the suspect leaving campus approximately a half hour after the accident."
"November 03, 2023 01:45 PM","Criminal MischiefAn officer was dispatched to Helaman Halls when two roommates each called the Dispatch Center reporting their dorm window had been hit by eggs by people driving by in a passenger vehicle. A window screen was damaged in the incident. The vehicle was located in a nearby parking lot and the driver was identified as a student living in Helaman Halls. The officer located and spoke with the driver of the vehicle. Photos of the damage are attached to this report. Costs incurred to the BYU window screen and any clean-up costs need to be determined. The officer will conduct further follow-up on this case.DUIBYU Dispatch advised an officer that some individuals may have been drinking alcohol in a vehicle at the Y Trailhead. The officer arrived and approached the vehicle. The officer immediately observed the smell of burnt marijuana and alcohol coming from the passenger compartment of the vehicle. The officer found several open containers of alcohol, marijuana, and a burnt roach within the vehicle. The officer had the driver take Field Sobriety Tests which indicated the driver was too impaired to drive. The officer placed the individual under arrest for DUI and transported them to the Utah County Jail. Forensic Nursing Services responded and completed tests, one of which indicated that the individual was positive for THC. The officer did not cite the other occupants of the car but will be referring them on charges. This case will be referred to the Provo City Attorney's Office for review and referral of charges."
"November 03, 2023 01:45 PM","TheftAn officer was dispatched to call a student about a delayed report of a potentially stolen license plate. The officer called the student and they provided the officer with the date of the last time they had seen their rear license plate. The student still has their front license plate. The plate was listed NCIC. The officer advised the student to take off their front plate and report the theft of their plate to the DMV so that they could issue the student new ones. There is no suspect information currently. This case will remain open, pending further information."
"November 03, 2023 01:45 PM","Missing PersonWhile a BYU football game was occurring at LaVelle Edwards Stadium, a patrol officer was asked to respond to a Provo address to look for a 92-year-old individual who was reported as possibly missing from the game. The individual was not located at the residence. Officers patrolled the area of Stadium Avenue and surrounding neighborhoods but did not locate the individual. A patrol officer found the individual's vehicle parked in the parking lot just west of the BYU Laundry Building. The individual was not in or around the vehicle. A family member later called to report the individual had been found safe at Utah Valley Hospital."
"November 03, 2023 01:45 PM","Y MedicalOfficers were dispatched to a medical assist at the Lavell Edwards Stadium. It was reported that an individual was possibly having a heart attack. An officer responded with BYU and Provo EMS teams, where they began to administer medical aid. The patient was transported to the hospital by Provo EMS."
"November 03, 2023 01:45 PM","TheftAn officer responded to a theft call at the Heritage Halls Central Building. Upon arrival, the officer contacted the victim by phone who reported that an iPhone that was delivered to the Heritage Halls mail room was missing. It is unknown if the phone was stolen from the mail room or prior to the UPS delivery. No camera footage was taken and no further information is available at this time."
"November 03, 2023 01:45 PM",Criminal MischiefA building care employee was struck by yogurt while they were traveling via golf cart from the LaVell Edward's Stadium to the Marriott Center. The individual who threw the yogurt was a passenger in a vehicle traveling in the opposite direction. There was no vehicle description given or additional information provided to identify the suspect. This report is for informational purposes.
"November 03, 2023 01:45 PM",Alcohol OffenseAn officer approached a vehicle at the Y-Trailhead and observed several individuals drinking alcohol around and in the vehicle. Dispatch advised the officer that one of them had urinated in the parking lot and that they had seen all of the individuals drinking alcohol. One of the involved parties was under the legal drinking age. One individual was issued a citation for negligently furnishing alcohol to a minor. One was cited for illegal possession of alcohol and public urination. The other two will be referred on charges of knowingly furnishing alcohol to a minor and drinking alcohol within a vehicle. The officer released all individuals on the scene. This case will be referred to the Provo City Attorney's Office for review of charges and to the Utah County Attorney's Office for referral of charges.
"November 03, 2023 01:45 PM",.
"November 03, 2023 01:32 PM","DisturbanceAn officer responded to a disturbance call at Wyview Park. Upon arrival, the officer investigated a loud banging noise coming from an apartment. The officer contacted the resident and informed them of the noise complaint. The resident was making bread and pounding on frozen dough. No further action was taken."
"November 03, 2023 01:32 PM",Welfare CheckAn officer was dispatched to the area of Heritage Halls for a report of a suicidal individual. Officers met with the individual who ultimately decided they wanted to be transported to the Wasatch Receiving Center. The officer gave them a ride to the Receiving Center without issue.
"November 03, 2023 01:32 PM","InformationAn officer responded to the Ernest L. Wilkinson Student Center to check for a possible suspect with a gun concealed in a back holster. Upon arrival, the officer had a brief conversation with the complainant to obtain detailed information about the suspect. The officer patrolled the area in an attempt to make contact with the suspect. The officer did not locate the suspect. No further action was taken."
"November 03, 2023 01:32 PM",DisturbanceOfficers were dispatched to Lot 2 on the report of two individuals who had possibly urinated on a car and punched the vehicle’s mirror. Officers searched the area but were unable to locate the suspects or evidence of urination or vandalism.
"November 03, 2023 01:32 PM",Citizen ContactBYU’s victim advocate received a call from a concerned parent about the safety of their child. Options were discussed to help the student. Housing was contacted regarding the situation and further investigation will follow.
"November 03, 2023 01:32 PM",.
"November 03, 2023 01:27 PM","InformationPolice officers responded to the Kimball Tower for a delayed report of a disturbance. The officers made contact with the reporting party, but no contact was made with the subject. Officers spoke with other faculty and staff of the building, none of whom had seen anyone matching the description of the subject."
"November 03, 2023 01:27 PM","MedicalA student twisted their ankle while doing gymnastics in the SFH. As the day went on, their ankle bothered them more and more, so they requested campus EMTs to assess the injury. After the assessment, the student was advised to seek medical attention, and the responding officer transported them to the Student Health Center per their request."
"November 03, 2023 01:27 PM","Lost PropertyA student reported leaving their backpack in the HGB five days ago and is unable to locate it. The student has checked with HGB Building Care as well as the Lost and Found in the WSC, but nobody has seen the backpack. The backpack contained two textbooks and a binder of sheet music."
"November 03, 2023 01:27 PM","MedicalA police officer, BYU EMS, and Provo Fire responded to a report that an individual was experiencing chest pains at the Benson Building. Provo Fire and BYU EMS treated and evaluated the patient before releasing them per their protocols. No further action was taken."
"November 03, 2023 01:27 PM",.
"October 19, 2023 01:29 PM",Traffic AccidentAn officer spoke with a complainant via phone regarding a delayed hit-and-run accident in lot 39. There was no surveillance footage taken where the incident occurred. The accident will be documented.
"October 19, 2023 01:29 PM",SuspiciousOfficers responded to the report of broken glass in the loading dock area of Dining Services. The source of the glass was located and was unrelated to any crime.
"October 19, 2023 01:29 PM","MedicalBYU EMS and BYU Police were dispatched to the Marriott Center on report of an individual who had crashed their electric scooter. The patient sustained cuts and scrapes to their face, forehead, and hands. BYU EMS evaluated the patient and cleared them to resume normal activities. They declined transport to the hospital and the officer gave them a ride back to their dorm."
"October 19, 2023 01:29 PM",.
"October 19, 2023 01:25 PM",Criminal MischiefOfficers were dispatched to take a report via phone regarding a car muffler that was cut. The incident occurred before October 10th and may have occurred in one of the Helaman Halls parking areas.
"October 19, 2023 01:25 PM",StalkingBYU Police were notified about a stalking case that was occurring on campus. The victim reported increased harassment over the past few weeks from an acquaintance and told officers that this person frequently texts and emails about their relationship despite being asked multiple times to stop contacting them. The victim requested help from BYU's victim advocate and Title IX office to file a stalking injunction. Officers contacted the accused individual and explained the potential consequences if they continued this behavior.
